Temperature,Humidity,Pressure,UV index,Conclusion
81.0,58.0,29.91,0,Fair
81.0,58.0,29.91,0,Fair
81.0,58.0,29.91,0,Fair
79.0,61.0,29.91,0,Fair
79.0,65.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
77.0,69.0,29.88,0,Fair
79.0,69.0,29.88,0,Fair
77.0,74.0,29.88,0,Fair
77.0,74.0,29.88,0,Fair
77.0,74.0,29.88,0,Fair
75.0,78.0,29.91,0,Fair
73.0,83.0,29.91,1,Fair
77.0,74.0,29.91,1,Fair
79.0,65.0,29.91,2,Fair
81.0,61.0,29.94,3,Fair
82.0,54.0,29.94,4,Fair
86.0,48.0,29.94,6,Fair
86.0,48.0,29.94,7,Fair
86.0,48.0,29.94,9,Fair
90.0,43.0,29.94,10,Fair
90.0,40.0,29.91,12,Fair
91.0,38.0,29.91,13,Fair
90.0,40.0,29.88,15,Fair
91.0,38.0,29.88,15,Fair
93.0,36.0,29.85,14,Fair
95.0,32.0,29.82,11,Fair
93.0,36.0,29.82,9,Fair
93.0,36.0,29.82,8,Fair
93.0,38.0,29.79,6,Fair
93.0,38.0,29.79,4,Fair
90.0,46.0,29.79,3,Fair
88.0,49.0,29.79,2,Fair
88.0,46.0,29.82,1,Fair
86.0,55.0,29.82,1,Fair
84.0,58.0,29.82,1,Fair
82.0,62.0,29.82,0,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.85,0,Fair
81.0,65.0,29.88,0,Fair
81.0,65.0,29.88,0,Fair
81.0,65.0,29.88,0,Fair
81.0,70.0,29.88,0,Fair
81.0,65.0,29.88,0,Fair
81.0,65.0,29.91,0,Fair
81.0,65.0,29.91,0,Fair
81.0,65.0,29.88,0,Fair
81.0,65.0,29.88,0,Fair
81.0,65.0,29.88,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,65.0,29.85,0,Fair
79.0,65.0,29.85,0,Fair
79.0,65.0,29.85,0,Fair
79.0,65.0,29.85,0,Fair
79.0,69.0,29.88,0,Fair
79.0,69.0,29.88,0,Fair
79.0,65.0,29.88,1,Fair
79.0,69.0,29.91,1,Fair
81.0,65.0,29.91,2,Fair
82.0,58.0,29.94,3,Fair
84.0,55.0,29.94,4,Fair
86.0,51.0,29.94,6,Fair
86.0,51.0,29.94,8,Fair
88.0,49.0,29.94,10,Fair
91.0,41.0,29.91,12,Fair
91.0,41.0,29.91,14,Fair
93.0,36.0,29.88,15,Fair
93.0,36.0,29.88,11,Partly Cloudy
93.0,36.0,29.85,11,Partly Cloudy
95.0,34.0,29.85,10,Partly Cloudy
91.0,41.0,29.82,9,Partly Cloudy
93.0,41.0,29.82,8,Partly Cloudy
93.0,41.0,29.79,6,Partly Cloudy
93.0,41.0,29.79,5,Partly Cloudy
91.0,43.0,29.79,4,Partly Cloudy
91.0,43.0,29.79,3,Fair
91.0,46.0,29.79,2,Fair
88.0,52.0,29.82,1,Fair
88.0,52.0,29.82,1,Fair
86.0,55.0,29.82,1,Fair
84.0,58.0,29.85,0,Fair
84.0,58.0,29.85,0,Fair
84.0,58.0,29.88,0,Fair
82.0,62.0,29.88,0,Fair
82.0,62.0,29.88,0,Fair
82.0,66.0,29.91,0,Fair
82.0,66.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.88,0,Fair
81.0,70.0,29.88,0,Fair
81.0,70.0,29.88,0,Fair
81.0,70.0,29.85,0,Fair
79.0,74.0,29.88,0,Fair
81.0,70.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,78.0,29.88,0,Fair
79.0,78.0,29.91,0,Fair
79.0,74.0,29.91,0,Fair
79.0,74.0,29.91,1,Fair
79.0,74.0,29.94,1,Fair
81.0,70.0,29.94,2,Fair
82.0,66.0,29.97,3,Fair
84.0,62.0,29.97,4,Fair
86.0,58.0,29.97,5,Fair
88.0,52.0,29.97,7,Fair
90.0,49.0,29.97,9,Fair
91.0,46.0,29.97,11,Fair
93.0,41.0,29.94,10,Partly Cloudy
93.0,41.0,29.94,11,Partly Cloudy
93.0,41.0,29.91,11,Partly Cloudy
95.0,39.0,29.88,11,Partly Cloudy
93.0,44.0,29.88,10,Partly Cloudy
91.0,46.0,29.85,9,Partly Cloudy
93.0,44.0,29.85,8,Partly Cloudy
93.0,44.0,29.85,6,Partly Cloudy
91.0,46.0,29.82,5,Partly Cloudy
91.0,49.0,29.82,4,Partly Cloudy
90.0,52.0,29.82,3,Fair
88.0,55.0,29.82,2,Fair
88.0,49.0,29.85,1,Fair
86.0,51.0,29.85,1,Fair
84.0,58.0,29.85,1,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.88,0,Fair
82.0,66.0,29.88,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,74.0,29.91,0,Fair
81.0,74.0,29.94,0,Fair
81.0,74.0,29.94,0,Fair
81.0,74.0,29.94,0,Fair
81.0,74.0,29.94,0,Fair
81.0,74.0,29.91,0,Fair
81.0,74.0,29.91,0,Fair
79.0,78.0,29.91,0,Fair
79.0,78.0,29.91,0,Fair
79.0,78.0,29.88,0,Fair
79.0,78.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,78.0,29.91,0,Fair
79.0,78.0,29.91,0,Partly Cloudy
79.0,74.0,29.91,0,Partly Cloudy
79.0,74.0,29.91,1,Partly Cloudy
81.0,70.0,29.94,1,Partly Cloudy
82.0,70.0,29.94,1,Partly Cloudy
82.0,66.0,29.94,2,Partly Cloudy
84.0,62.0,29.97,3,Partly Cloudy
84.0,62.0,29.97,5,Partly Cloudy
86.0,55.0,29.97,6,Partly Cloudy
88.0,52.0,29.97,7,Partly Cloudy
86.0,55.0,29.94,9,Partly Cloudy
90.0,49.0,29.94,10,Partly Cloudy
90.0,49.0,29.91,11,Partly Cloudy
90.0,49.0,29.91,11,Partly Cloudy
90.0,49.0,29.88,11,Partly Cloudy
90.0,52.0,29.88,10,Partly Cloudy
91.0,49.0,29.85,7,Mostly Cloudy
91.0,49.0,29.85,6,Mostly Cloudy
90.0,52.0,29.82,5,Mostly Cloudy
90.0,52.0,29.82,5,Partly Cloudy
90.0,52.0,29.82,4,Partly Cloudy
88.0,58.0,29.82,2,Partly Cloudy
86.0,58.0,29.82,1,Partly Cloudy
86.0,58.0,29.82,1,Partly Cloudy
84.0,62.0,29.85,1,Fair
82.0,70.0,29.85,1,Fair
82.0,66.0,29.85,0,Fair
82.0,66.0,29.88,0,Fair
82.0,66.0,29.88,0,Partly Cloudy
81.0,74.0,29.88,0,Partly Cloudy
81.0,74.0,29.91,0,Fair
81.0,74.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,74.0,29.91,0,Fair
81.0,70.0,29.91,0,Fair
81.0,70.0,29.94,0,Fair
81.0,70.0,29.94,0,Fair
81.0,70.0,29.94,0,Fair
81.0,70.0,29.91,0,Fair
79.0,78.0,29.91,0,Fair
79.0,78.0,29.91,0,Fair
79.0,78.0,29.88,0,Fair
79.0,78.0,29.88,0,Fair
79.0,78.0,29.88,0,Fair
79.0,78.0,29.88,0,Fair
77.0,83.0,29.88,0,Light Rain Shower
77.0,83.0,29.91,0,Partly Cloudy
77.0,83.0,29.91,0,Partly Cloudy
79.0,78.0,29.91,0,Partly Cloudy
77.0,78.0,29.91,0,Partly Cloudy
77.0,78.0,29.91,1,Partly Cloudy
79.0,78.0,29.94,1,Fair
81.0,70.0,29.94,1,Partly Cloudy
81.0,70.0,29.94,2,Partly Cloudy
82.0,66.0,29.97,3,Partly Cloudy
84.0,62.0,29.97,5,Partly Cloudy
84.0,62.0,29.97,6,Partly Cloudy
86.0,58.0,29.97,7,Partly Cloudy
88.0,49.0,29.97,9,Partly Cloudy
86.0,51.0,29.94,10,Partly Cloudy
90.0,46.0,29.94,11,Partly Cloudy
90.0,46.0,29.91,11,Partly Cloudy
90.0,46.0,29.88,11,Partly Cloudy
90.0,49.0,29.88,10,Partly Cloudy
90.0,49.0,29.85,9,Partly Cloudy
91.0,46.0,29.85,8,Partly Cloudy
90.0,52.0,29.82,8,Fair
90.0,52.0,29.82,6,Fair
88.0,55.0,29.82,4,Fair
88.0,52.0,29.82,3,Fair
88.0,52.0,29.82,2,Fair
86.0,58.0,29.82,1,Fair
84.0,62.0,29.82,1,Fair
82.0,66.0,29.82,1,Fair
82.0,62.0,29.82,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.88,0,Fair
81.0,70.0,29.88,0,Fair
81.0,70.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,78.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,74.0,29.85,0,Fair
79.0,78.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
77.0,78.0,29.82,0,Fair
77.0,78.0,29.82,0,Fair
77.0,78.0,29.82,0,Fair
77.0,78.0,29.85,0,Fair
77.0,78.0,29.85,0,Fair
79.0,74.0,29.85,1,Fair
79.0,74.0,29.88,1,Partly Cloudy
81.0,70.0,29.88,1,Partly Cloudy
81.0,65.0,29.91,3,Fair
82.0,62.0,29.91,3,Mostly Cloudy
84.0,58.0,29.91,4,Mostly Cloudy
84.0,55.0,29.91,6,Partly Cloudy
88.0,52.0,29.91,8,Partly Cloudy
86.0,55.0,29.91,9,Partly Cloudy
88.0,52.0,29.88,10,Partly Cloudy
88.0,49.0,29.88,11,Partly Cloudy
90.0,46.0,29.85,11,Partly Cloudy
90.0,46.0,29.85,11,Partly Cloudy
90.0,46.0,29.82,10,Partly Cloudy
91.0,43.0,29.79,9,Partly Cloudy
91.0,46.0,29.79,8,Partly Cloudy
90.0,49.0,29.76,8,Fair
88.0,52.0,29.76,6,Fair
90.0,49.0,29.73,4,Fair
88.0,52.0,29.73,3,Fair
86.0,55.0,29.73,2,Fair
84.0,58.0,29.76,1,Fair
82.0,62.0,29.76,1,Fair
82.0,62.0,29.76,1,Fair
81.0,65.0,29.76,0,Fair
81.0,65.0,29.76,0,Fair
81.0,65.0,29.79,0,Fair
79.0,69.0,29.79,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
77.0,74.0,29.79,0,Fair
77.0,78.0,29.79,0,Fair
77.0,74.0,29.79,0,Fair
77.0,74.0,29.76,0,Fair
77.0,74.0,29.76,0,Fair
77.0,74.0,29.76,0,Fair
77.0,78.0,29.76,0,Fair
77.0,78.0,29.76,0,Fair
77.0,74.0,29.76,0,Fair
77.0,74.0,29.79,0,Fair
77.0,74.0,29.79,0,Fair
77.0,74.0,29.82,1,Fair
79.0,69.0,29.82,1,Partly Cloudy
81.0,65.0,29.82,1,Partly Cloudy
81.0,65.0,29.85,2,Partly Cloudy
81.0,65.0,29.85,3,Partly Cloudy
84.0,55.0,29.85,5,Partly Cloudy
84.0,55.0,29.85,6,Partly Cloudy
86.0,51.0,29.85,8,Partly Cloudy
86.0,51.0,29.85,9,Partly Cloudy
90.0,46.0,29.85,10,Partly Cloudy
88.0,49.0,29.82,11,Partly Cloudy
90.0,46.0,29.82,11,Partly Cloudy
90.0,46.0,29.79,11,Partly Cloudy
90.0,46.0,29.79,10,Partly Cloudy
90.0,43.0,29.76,9,Partly Cloudy
90.0,46.0,29.76,8,Partly Cloudy
91.0,43.0,29.73,8,Fair
88.0,49.0,29.73,6,Fair
88.0,52.0,29.73,4,Fair
88.0,52.0,29.73,3,Fair
86.0,55.0,29.73,2,Fair
84.0,58.0,29.73,1,Fair
84.0,58.0,29.73,1,Fair
82.0,62.0,29.73,1,Fair
81.0,61.0,29.76,0,Fair
81.0,61.0,29.76,0,Fair
81.0,61.0,29.76,0,Fair
81.0,65.0,29.79,0,Fair
81.0,65.0,29.79,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.79,0,Fair
79.0,69.0,29.79,0,Fair
79.0,69.0,29.79,0,Fair
79.0,69.0,29.79,0,Fair
77.0,74.0,29.76,0,Fair
77.0,74.0,29.79,0,Fair
77.0,74.0,29.79,0,Fair
77.0,74.0,29.79,0,Fair
77.0,74.0,29.79,0,Fair
75.0,83.0,29.79,0,Fair
77.0,78.0,29.82,0,Fair
75.0,83.0,29.82,1,Fair
77.0,78.0,29.82,1,Fair
79.0,74.0,29.85,2,Fair
81.0,70.0,29.85,3,Fair
84.0,62.0,29.85,4,Fair
84.0,58.0,29.85,6,Fair
86.0,55.0,29.85,7,Fair
86.0,51.0,29.85,9,Fair
88.0,52.0,29.85,11,Fair
90.0,46.0,29.82,12,Fair
91.0,43.0,29.82,13,Fair
93.0,44.0,29.79,13,Fair
93.0,41.0,29.79,13,Fair
93.0,41.0,29.76,12,Fair
95.0,39.0,29.73,11,Fair
95.0,39.0,29.73,9,Fair
93.0,44.0,29.7,9,Fair
93.0,44.0,29.7,7,Fair
91.0,49.0,29.7,4,Fair
90.0,52.0,29.7,3,Fair
88.0,55.0,29.7,2,Fair
86.0,55.0,29.7,1,Fair
84.0,58.0,29.7,1,Fair
82.0,62.0,29.73,1,Fair
82.0,62.0,29.73,0,Fair
81.0,70.0,29.76,0,Fair
81.0,65.0,29.76,0,Fair
81.0,70.0,29.79,0,Fair
81.0,70.0,29.79,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.85,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Partly Cloudy
79.0,74.0,29.82,1,Partly Cloudy
81.0,70.0,29.85,1,Partly Cloudy
81.0,70.0,29.85,1,Partly Cloudy
81.0,70.0,29.88,2,Partly Cloudy
82.0,66.0,29.88,3,Mostly Cloudy
84.0,62.0,29.88,4,Mostly Cloudy
86.0,58.0,29.88,5,Mostly Cloudy
86.0,58.0,29.88,8,Partly Cloudy
86.0,58.0,29.88,9,Partly Cloudy
88.0,55.0,29.85,10,Partly Cloudy
88.0,55.0,29.85,11,Partly Cloudy
90.0,55.0,29.82,9,Mostly Cloudy
90.0,55.0,29.82,9,Mostly Cloudy
90.0,55.0,29.79,8,Mostly Cloudy
90.0,52.0,29.79,7,Mostly Cloudy
90.0,52.0,29.76,8,Partly Cloudy
88.0,55.0,29.76,6,Partly Cloudy
88.0,55.0,29.76,5,Partly Cloudy
88.0,58.0,29.73,4,Partly Cloudy
88.0,55.0,29.73,2,Partly Cloudy
86.0,58.0,29.73,2,Partly Cloudy
86.0,58.0,29.76,1,Partly Cloudy
84.0,62.0,29.76,1,Partly Cloudy
82.0,62.0,29.79,1,Fair
82.0,66.0,29.79,0,Fair
82.0,62.0,29.79,0,Partly Cloudy
81.0,70.0,29.82,0,Partly Cloudy
82.0,66.0,29.82,0,Partly Cloudy
81.0,70.0,29.82,0,Partly Cloudy
81.0,70.0,29.85,0,Partly Cloudy
81.0,70.0,29.85,0,Partly Cloudy
81.0,70.0,29.85,0,Partly Cloudy
81.0,70.0,29.85,0,Partly Cloudy
81.0,70.0,29.85,0,Partly Cloudy
81.0,70.0,29.85,0,Partly Cloudy
81.0,65.0,29.85,0,Partly Cloudy
81.0,65.0,29.85,0,Fair
81.0,65.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.85,0,Fair
77.0,74.0,29.85,0,Fair
77.0,74.0,29.85,0,Fair
79.0,69.0,29.88,0,Fair
79.0,65.0,29.88,1,Fair
79.0,65.0,29.88,1,Fair
81.0,61.0,29.91,1,Partly Cloudy
82.0,58.0,29.91,2,Partly Cloudy
82.0,54.0,29.91,3,Partly Cloudy
84.0,45.0,29.91,7,Fair
86.0,45.0,29.91,6,Partly Cloudy
88.0,38.0,29.91,11,Fair
90.0,31.0,29.91,13,Fair
90.0,33.0,29.91,10,Partly Cloudy
90.0,33.0,29.88,16,Fair
91.0,31.0,29.85,16,Fair
93.0,32.0,29.85,16,Fair
91.0,34.0,29.82,15,Fair
93.0,34.0,29.79,11,Fair
93.0,32.0,29.79,9,Fair
93.0,38.0,29.79,6,Partly Cloudy
90.0,43.0,29.79,5,Partly Cloudy
91.0,38.0,29.79,4,Partly Cloudy
90.0,40.0,29.79,2,Partly Cloudy
88.0,43.0,29.79,2,Partly Cloudy
86.0,48.0,29.79,1,Fair
86.0,45.0,29.79,1,Fair
84.0,48.0,29.79,1,Fair
84.0,48.0,29.82,0,Fair
82.0,54.0,29.82,0,Fair
82.0,58.0,29.82,0,Fair
81.0,61.0,29.85,0,Fair
81.0,61.0,29.85,0,Fair
81.0,61.0,29.85,0,Fair
81.0,61.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,69.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,65.0,29.88,0,Fair
79.0,69.0,29.88,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,69.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
77.0,78.0,29.85,0,Fair
77.0,78.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
79.0,78.0,29.85,0,Fair
79.0,78.0,29.85,0,Fair
79.0,78.0,29.88,1,Fair
81.0,74.0,29.88,1,Fair
82.0,70.0,29.91,2,Fair
82.0,70.0,29.91,3,Fair
84.0,62.0,29.91,4,Fair
86.0,55.0,29.91,5,Partly Cloudy
86.0,55.0,29.91,6,Partly Cloudy
88.0,49.0,29.91,8,Partly Cloudy
90.0,46.0,29.91,9,Partly Cloudy
90.0,46.0,29.88,10,Partly Cloudy
91.0,43.0,29.88,11,Partly Cloudy
93.0,41.0,29.85,11,Partly Cloudy
91.0,41.0,29.82,11,Partly Cloudy
93.0,38.0,29.82,10,Partly Cloudy
91.0,41.0,29.79,9,Partly Cloudy
90.0,49.0,29.79,8,Partly Cloudy
91.0,46.0,29.76,6,Partly Cloudy
91.0,46.0,29.76,5,Partly Cloudy
90.0,46.0,29.76,4,Partly Cloudy
88.0,46.0,29.76,2,Partly Cloudy
88.0,49.0,29.76,2,Partly Cloudy
86.0,51.0,29.76,1,Fair
86.0,45.0,29.79,1,Fair
84.0,55.0,29.79,1,Fair
82.0,62.0,29.79,0,Fair
82.0,62.0,29.79,0,Fair
82.0,62.0,29.82,0,Fair
82.0,58.0,29.82,0,Fair
82.0,62.0,29.82,0,Fair
81.0,65.0,29.85,0,Fair
81.0,65.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,65.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.79,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.85,0,Fair
79.0,74.0,29.85,1,Fair
81.0,70.0,29.85,1,Partly Cloudy
82.0,66.0,29.85,1,Partly Cloudy
84.0,62.0,29.88,2,Partly Cloudy
84.0,58.0,29.88,3,Partly Cloudy
86.0,51.0,29.88,7,Fair
88.0,49.0,29.88,9,Fair
88.0,49.0,29.88,9,Fair
91.0,43.0,29.88,11,Fair
93.0,38.0,29.85,10,Partly Cloudy
91.0,38.0,29.85,11,Partly Cloudy
93.0,36.0,29.82,11,Partly Cloudy
93.0,36.0,29.82,11,Partly Cloudy
91.0,38.0,29.79,10,Partly Cloudy
93.0,36.0,29.76,9,Partly Cloudy
93.0,41.0,29.76,8,Partly Cloudy
90.0,46.0,29.76,6,Partly Cloudy
93.0,41.0,29.73,5,Partly Cloudy
91.0,41.0,29.73,4,Partly Cloudy
91.0,36.0,29.73,3,Fair
90.0,40.0,29.76,2,Fair
88.0,43.0,29.76,1,Fair
86.0,48.0,29.76,1,Fair
84.0,55.0,29.79,1,Fair
84.0,58.0,29.79,0,Fair
82.0,66.0,29.79,0,Fair
82.0,66.0,29.79,0,Fair
82.0,66.0,29.79,0,Fair
82.0,66.0,29.82,0,Fair
81.0,74.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,70.0,29.82,0,Fair
81.0,74.0,29.82,0,Fair
79.0,78.0,29.82,0,Fair
79.0,78.0,29.82,0,Fair
79.0,74.0,29.82,0,Fair
79.0,74.0,29.85,0,Fair
79.0,74.0,29.85,0,Fair
79.0,78.0,29.85,1,Fair
79.0,78.0,29.88,1,Fair
81.0,70.0,29.88,1,Fair
82.0,66.0,29.88,2,Fair
84.0,58.0,29.91,3,Fair
84.0,58.0,29.91,5,Fair
86.0,51.0,29.91,7,Fair
86.0,51.0,29.91,6,Partly Cloudy
88.0,46.0,29.88,9,Fair
91.0,41.0,29.88,11,Fair
91.0,41.0,29.88,12,Fair
93.0,38.0,29.85,11,Partly Cloudy
95.0,34.0,29.85,11,Partly Cloudy
93.0,38.0,29.82,11,Partly Cloudy
93.0,36.0,29.79,8,Mostly Cloudy
95.0,39.0,29.79,7,Mostly Cloudy
93.0,44.0,29.79,8,Partly Cloudy
95.0,39.0,29.76,6,Partly Cloudy
95.0,39.0,29.76,5,Partly Cloudy
91.0,43.0,29.76,4,Partly Cloudy
91.0,43.0,29.76,2,Partly Cloudy
91.0,43.0,29.76,2,Partly Cloudy
88.0,52.0,29.76,1,Partly Cloudy
86.0,55.0,29.79,1,Partly Cloudy
86.0,55.0,29.79,1,Partly Cloudy
86.0,55.0,29.82,0,Partly Cloudy
84.0,55.0,29.82,0,Partly Cloudy
84.0,58.0,29.82,0,Fair
84.0,55.0,29.82,0,Fair
82.0,62.0,29.82,0,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.85,0,Fair
82.0,62.0,29.85,0,Fair
81.0,61.0,29.85,0,Fair
81.0,61.0,29.85,0,Fair
81.0,61.0,29.82,0,Fair
81.0,65.0,29.82,0,Fair
81.0,65.0,29.82,0,Fair
81.0,65.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
81.0,65.0,29.82,0,Fair
79.0,69.0,29.82,0,Fair
79.0,69.0,29.85,0,Fair
79.0,65.0,29.85,0,Fair
77.0,69.0,29.85,1,Fair
79.0,69.0,29.88,1,Fair
81.0,61.0,29.88,1,Fair
82.0,58.0,29.88,2,Fair
84.0,48.0,29.91,3,Fair
86.0,45.0,29.91,5,Fair
88.0,46.0,29.91,7,Fair
88.0,43.0,29.91,9,Fair
91.0,36.0,29.91,11,Fair
93.0,34.0,29.91,13,Fair
95.0,32.0,29.88,15,Fair
95.0,32.0,29.88,13,Fair
95.0,32.0,29.85,14,Fair
99.0,27.0,29.85,13,Fair
97.0,28.0,29.82,10,Partly Cloudy
99.0,27.0,29.82,9,Partly Cloudy
97.0,34.0,29.79,8,Partly Cloudy
97.0,34.0,29.79,6,Partly Cloudy
99.0,32.0,29.79,5,Partly Cloudy
95.0,36.0,29.79,4,Fair
93.0,38.0,29.79,3,Fair
93.0,36.0,29.79,2,Fair
91.0,38.0,29.79,1,Fair
91.0,41.0,29.82,1,Fair
90.0,46.0,29.82,1,Fair
88.0,49.0,29.82,0,Fair
86.0,51.0,29.85,0,Fair
84.0,58.0,29.85,0,Fair
84.0,62.0,29.85,0,Fair
84.0,62.0,29.85,0,Fair
82.0,70.0,29.88,0,Fair
82.0,70.0,29.88,0,Fair
82.0,66.0,29.88,0,Fair
82.0,66.0,29.88,0,Fair
82.0,66.0,29.88,0,Fair
82.0,66.0,29.88,0,Fair
82.0,66.0,29.88,0,Fair
82.0,66.0,29.88,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.85,0,Fair
81.0,70.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
77.0,78.0,29.88,0,Fair
79.0,74.0,29.88,0,Fair
79.0,74.0,29.91,1,Partly Cloudy
81.0,70.0,29.91,1,Partly Cloudy
82.0,62.0,29.91,1,Partly Cloudy
84.0,58.0,29.94,2,Fair
86.0,55.0,29.94,3,Fair
86.0,51.0,29.94,5,Fair
88.0,49.0,29.94,7,Fair
90.0,49.0,29.94,9,Fair
90.0,46.0,29.91,11,Fair
91.0,41.0,29.91,11,Fair
93.0,38.0,29.91,13,Fair
95.0,36.0,29.88,13,Fair
95.0,36.0,29.88,14,Fair
99.0,30.0,29.85,13,Fair
97.0,32.0,29.82,10,Partly Cloudy
99.0,32.0,29.82,9,Partly Cloudy
97.0,37.0,29.79,8,Partly Cloudy
97.0,39.0,29.79,6,Partly Cloudy
95.0,44.0,29.79,5,Partly Cloudy
86.0,66.0,29.79,4,Light Rain with Thunder
91.0,49.0,29.82,2,Partly Cloudy
93.0,41.0,29.82,1,Partly Cloudy
91.0,43.0,29.82,1,Partly Cloudy
90.0,46.0,29.82,1,Partly Cloudy
90.0,46.0,29.82,1,Partly Cloudy
88.0,49.0,29.85,0,Partly Cloudy
86.0,51.0,29.85,0,Partly Cloudy
86.0,55.0,29.88,0,Partly Cloudy
86.0,55.0,29.88,0,Partly Cloudy
