Temperature,Humidity,Pressure,UV index,Conclusion,Wind direction,Wind speed
59,88,30.22,0,Fair,320,5
59,88,30.22,0,Fair,70,2
59,88,30.22,0,Fair,None,0
59,82,30.25,0,Fair,None,2
59,77,30.22,0,Fair,None,0
59,82,30.22,0,Fair,30,2
57,88,30.22,0,Fair,340,3
57,88,30.19,0,Fair,None,2
57,88,30.22,0,Fair,340,3
57,88,30.22,0,Fair,None,0
57,88,30.19,0,Fair,70,1
57,88,30.19,0,Fair,70,2
57,88,30.19,0,Fair,60,2
57,88,30.19,0,Fair,330,2
57,88,30.19,0,Fair,None,0
57,88,30.22,0,Fair,110,3
57,88,30.22,0,Fair,100,3
57,94,30.19,0,Fair,80,6
57,94,30.19,1,Light Rain,90,6
57,94,30.22,1,Fog,30,5
57,94,30.25,1,Fog,None,0
59,94,30.25,2,Fog,20,3
59,94,30.28,3,Fog,320,5
61,82,30.28,4,Fog,290,7
63,82,30.28,5,Fog,280,6
63,77,30.31,7,Fair,290,7
64,73,30.31,8,Fair,310,8
66,64,30.28,9,Fair,310,7
68,56,30.28,10,Fair,320,6
70,60,30.25,11,Fair,None,5
70,53,30.25,11,Fair,340,5
70,53,30.22,10,Fair,360,5
72,53,30.22,9,Fair,None,3
72,50,30.19,8,Fair,None,3
73,47,30.19,6,Fair,None,5
73,50,30.16,5,Fair,None,3
73,47,30.16,4,Fair,None,3
73,47,30.16,2,Fair,None,2
73,50,30.16,1,Fair,80,3
73,50,30.16,1,Fair,None,2
72,50,30.16,1,Fair,80,6
70,56,30.19,0,Fair,110,6
68,60,30.19,0,Fair,120,6
68,56,30.19,0,Fair,130,5
66,60,30.19,0,Fair,120,3
64,68,30.22,0,Fair,None,2
66,64,30.22,0,Fair,90,2
64,68,30.25,0,Fair,None,2
63,77,30.25,0,Fair,None,1
63,77,30.25,0,Fair,None,1
61,88,30.25,0,Fair,None,1
61,88,30.25,0,Fair,None,0
59,88,30.25,0,Fair,None,2
59,94,30.25,0,Fair,50,3
59,88,30.25,0,Fog,70,3
59,88,30.25,0,Fog,70,5
59,88,30.22,0,Fog,40,3
57,94,30.22,0,Fog,None,2
57,94,30.22,0,Fog,90,2
57,94,30.22,0,Fog,60,5
55,100,30.22,0,Fog,None,1
57,94,30.22,0,Fog,None,0
55,94,30.22,0,Fog,None,0
55,94,30.22,0,Fog,80,2
55,94,30.22,0,Fog,100,1
54,100,30.25,0,Fog,None,0
54,94,30.25,1,Fog,310,3
54,100,30.28,1,Fog,None,2
55,100,30.28,1,Fog,330,3
59,88,30.31,2,Fog,None,2
61,82,30.31,3,Fog,320,5
64,77,30.31,4,Fog,310,5
66,68,30.31,5,Fog,310,5
68,68,30.34,7,Haze,None,2
70,64,30.31,8,Haze,300,5
72,60,30.31,9,Fair,340,6
73,53,30.28,10,Fair,None,5
75,47,30.28,11,Fair,None,5
79,36,30.25,10,Fair,290,5
79,34,30.22,9,Fair,None,3
81,28,30.19,8,Fair,None,2
79,32,30.19,6,Fair,180,5
79,30,30.16,5,Fair,None,3
81,26,30.16,4,Fair,160,5
81,26,30.16,2,Fair,140,5
79,24,30.16,2,Fair,None,3
79,28,30.16,1,Fair,180,6
77,29,30.16,1,Fair,180,6
75,34,30.16,0,Fair,180,7
73,36,30.19,0,Fair,180,6
73,36,30.19,0,Fair,170,7
72,41,30.19,0,Fair,180,6
73,38,30.19,0,Fair,180,7
70,53,30.22,0,Fair,210,3
66,64,30.22,0,Fair,None,2
64,73,30.22,0,Fair,320,3
64,68,30.25,0,Fair,320,3
63,72,30.25,0,Fair,320,3
63,72,30.25,0,Fair,300,3
61,77,30.22,0,Fair,340,2
61,77,30.22,0,Fair,330,3
59,82,30.22,0,Fair,320,3
59,77,30.19,0,Fair,310,3
57,82,30.19,0,Fair,310,3
57,82,30.16,0,Fair,310,3
57,77,30.16,0,Fair,None,2
57,82,30.16,0,Fair,80,3
57,82,30.16,0,Fair,80,3
57,82,30.16,0,Fair,80,5
57,82,30.16,0,Fair,60,5
57,82,30.19,0,Fair,100,2
57,82,30.19,0,Fair,120,2
55,88,30.19,0,Fog,10,3
54,88,30.19,1,Fog,None,2
54,88,30.22,1,Fair,None,2
57,82,30.22,1,Fair,None,1
61,77,30.22,2,Fog,None,0
63,68,30.25,3,Fog,None,1
66,56,30.25,4,Fair,None,2
68,56,30.25,6,Fair,None,1
70,53,30.25,7,Fair,None,3
72,41,30.25,8,Fair,130,3
73,38,30.22,10,Fair,None,6
75,36,30.22,10,Fair,110,8
75,38,30.19,11,Fair,110,7
77,36,30.19,11,Fair,140,9
77,36,30.16,10,Fair,120,12
77,39,30.13,9,Fair,110,8
79,36,30.13,8,Fair,110,12
77,39,30.1,6,Fair,120,10
77,39,30.1,5,Fair,120,13
77,36,30.1,4,Fair,150,13
77,39,30.1,2,Fair,150,9
77,39,30.07,2,Fair,130,12
75,41,30.07,1,Fair,140,12
75,38,30.1,1,Fair,150,12
73,44,30.1,0,Fair,150,9
72,46,30.1,0,Fair,140,9
72,50,30.1,0,Fair,140,9
70,56,30.13,0,Fair,140,7
68,60,30.13,0,Fair,140,10
68,64,30.13,0,Fair,150,9
66,68,30.13,0,Fair,150,8
66,78,30.16,0,Fair,150,9
64,83,30.16,0,Fair,160,8
64,83,30.16,0,Fair,150,7
64,83,30.16,0,Fair,160,6
64,83,30.16,0,Fair,170,5
64,83,30.13,0,Fair,150,5
63,88,30.13,0,Fair,120,3
64,83,30.13,0,Fair,None,2
63,82,30.13,0,Fair,None,2
61,94,30.1,0,Fair,None,1
59,94,30.1,0,Fair,340,3
59,94,30.1,0,Fog,None,1
59,94,30.1,0,Fair,350,3
59,100,30.1,0,Mostly Cloudy,None,1
59,100,30.13,0,Mostly Cloudy,None,0
61,94,30.13,0,Mostly Cloudy,80,2
61,100,30.13,0,Fog,80,3
61,94,30.13,0,Fog,80,3
59,100,30.16,1,Fog,70,5
61,94,30.16,1,Fog,50,5
63,94,30.19,1,Fog,60,5
63,94,30.19,1,Fog,70,5
64,88,30.22,2,Fog,70,6
66,83,30.22,3,Fog,70,8
66,83,30.22,4,Fog,50,6
70,68,30.22,6,Fog,50,7
70,64,30.22,6,Partly Cloudy,90,7
70,68,30.22,5,Mostly Cloudy,110,7
72,64,30.19,7,Partly Cloudy,80,6
72,64,30.19,8,Partly Cloudy,110,6
72,64,30.16,8,Partly Cloudy,100,7
73,57,30.13,7,Partly Cloudy,100,5
73,57,30.13,7,Partly Cloudy,None,3
73,57,30.1,6,Partly Cloudy,130,8
75,57,30.07,5,Partly Cloudy,120,6
73,57,30.07,4,Partly Cloudy,120,8
75,57,30.04,3,Fair,110,9
75,53,30.04,2,Fair,120,10
75,57,30.04,1,Fair,110,10
75,57,30.04,1,Fair,120,10
73,65,30.07,1,Fair,120,9
72,69,30.07,0,Fair,120,10
72,69,30.07,0,Fair,130,8
72,69,30.07,0,Fair,130,9
70,78,30.07,0,Fair,140,13
68,83,30.1,0,Fair,130,14
68,83,30.1,0,Fair,120,10
68,83,30.13,0,Fair,140,10
68,83,30.13,0,Fair,130,10
66,88,30.13,0,Fair,140,8
66,88,30.13,0,Fair,130,7
66,88,30.1,0,Fair,140,10
66,88,30.1,0,Fair,150,9
66,88,30.1,0,Fair,160,9
66,88,30.1,0,Fair,160,8
66,88,30.1,0,Fair,160,8
66,88,30.1,0,Fair,160,7
66,83,30.07,0,Partly Cloudy,170,8
66,88,30.07,0,Mostly Cloudy,160,7
66,83,30.07,0,Mostly Cloudy,160,5
66,88,30.07,0,Mostly Cloudy,120,6
66,88,30.07,0,Mostly Cloudy,110,6
66,88,30.07,0,Mostly Cloudy,140,6
66,88,30.07,0,Mostly Cloudy,150,7
66,88,30.1,0,Mostly Cloudy,150,9
66,88,30.1,0,Mostly Cloudy,170,8
66,88,30.1,1,Fog,150,8
66,88,30.13,1,Fog,130,6
66,88,30.13,1,Fog,140,7
66,88,30.13,1,Fog,140,7
66,88,30.13,2,Fog,120,10
66,88,30.13,2,Fog,140,8
66,88,30.13,3,Fog,120,8
66,88,30.16,4,Light Rain,130,7
66,88,30.16,5,Drizzle,140,5
68,88,30.13,5,Fog,130,5
68,83,30.1,6,Fog,140,8
72,78,30.1,6,Fog,120,7
72,78,30.07,6,Fog,130,7
72,73,30.07,6,Mostly Cloudy,150,8
73,69,30.04,5,Mostly Cloudy,140,7
73,69,30.01,5,Mostly Cloudy,150,7
75,65,29.98,4,Mostly Cloudy,150,9
73,69,29.98,3,Mostly Cloudy,170,9
75,69,29.98,2,Mostly Cloudy,130,9
73,73,29.95,2,Mostly Cloudy,120,12
73,69,29.95,1,Mostly Cloudy,130,9
73,69,29.95,1,Mostly Cloudy,130,10
73,73,29.98,1,Mostly Cloudy,130,10
73,73,29.98,0,Mostly Cloudy,130,10
72,78,29.98,0,Mostly Cloudy,130,12
72,78,29.98,0,Mostly Cloudy,130,12
72,78,30.01,0,Mostly Cloudy,130,13
70,83,30.01,0,Mostly Cloudy,130,12
70,83,30.01,0,Mostly Cloudy,130,12
70,83,30.01,0,Mostly Cloudy,130,12
68,88,30.01,0,Mostly Cloudy,130,10
68,88,30.01,0,Mostly Cloudy,120,10
66,94,30.01,0,Mostly Cloudy,120,10
66,88,30.01,0,Partly Cloudy,120,10
66,88,30.01,0,Partly Cloudy,120,9
66,88,30.01,0,Partly Cloudy,120,10
66,88,29.98,0,Partly Cloudy,120,9
66,88,29.98,0,Partly Cloudy,120,9
66,88,29.95,0,Mostly Cloudy,130,12
66,88,29.95,0,Mostly Cloudy,130,10
66,88,29.95,0,Mostly Cloudy,130,7
64,94,29.95,0,Mostly Cloudy,100,6
64,94,29.95,0,Mostly Cloudy,110,8
64,94,29.95,0,Fog,130,10
64,94,29.95,0,Fog,130,9
64,94,29.95,0,Fog,130,13
64,94,29.98,0,Partly Cloudy,130,12
64,100,29.98,1,Fog,130,10
64,100,30.01,1,Fog,130,10
64,94,30.01,1,Fog,130,10
66,88,30.01,1,Fog,140,8
66,94,30.01,2,Fog,140,8
66,94,30.04,3,Fog,140,7
68,88,30.04,4,Partly Cloudy,150,8
68,88,30.04,5,Partly Cloudy,170,8
70,78,30.04,6,Partly Cloudy,170,13
70,83,30.01,7,Partly Cloudy,170,10
72,73,30.01,6,Mostly Cloudy,150,12
72,78,29.98,6,Mostly Cloudy,150,12
73,69,29.98,6,Mostly Cloudy,140,10
72,78,29.95,6,Mostly Cloudy,140,14
70,83,29.95,5,Mostly Cloudy,130,13
72,78,29.92,5,Mostly Cloudy,130,13
72,78,29.92,4,Mostly Cloudy,140,10
72,78,29.89,3,Mostly Cloudy,130,10
72,78,29.89,2,Mostly Cloudy,140,9
72,78,29.89,2,Mostly Cloudy,140,12
72,78,29.89,1,Mostly Cloudy,140,12
72,78,29.89,1,Mostly Cloudy,130,8
72,78,29.89,1,Mostly Cloudy,130,12
70,83,29.89,0,Mostly Cloudy,120,13
70,83,29.92,0,Mostly Cloudy,130,14
70,83,29.92,0,Mostly Cloudy,130,9
70,83,29.95,0,Mostly Cloudy,130,13
70,88,29.95,0,Partly Cloudy,120,10
68,88,29.98,0,Partly Cloudy,110,10
68,94,29.98,0,Partly Cloudy,120,9
68,94,29.98,0,Mostly Cloudy,120,8
68,94,29.98,0,Mostly Cloudy,120,9
68,94,29.98,0,Mostly Cloudy,120,9
68,88,29.98,0,Mostly Cloudy,130,10
66,94,29.98,0,Mostly Cloudy,120,10
68,94,29.95,0,Fog,110,8
68,94,29.95,0,Mostly Cloudy,120,7
68,94,29.95,0,Fog,130,5
68,94,29.95,0,Fog,130,7
68,94,29.92,0,Fog,130,6
68,88,29.92,0,Fog,120,8
66,100,29.92,0,Fog,110,7
66,100,29.92,0,Light Drizzle,110,7
66,100,29.92,0,Light Drizzle,140,7
66,100,29.92,0,Fog,120,6
66,100,29.92,0,Fog,110,6
66,100,29.95,0,Fog,100,6
66,100,29.95,0,Light Drizzle,80,6
66,100,29.95,1,Light Rain,70,5
66,100,29.98,1,Light Rain,80,5
66,100,29.98,1,Light Rain,60,3
66,100,29.98,1,Light Rain,80,6
66,100,30.01,2,Drizzle,90,5
66,100,30.01,3,Light Drizzle,100,7
66,100,30.01,3,Fog,100,7
68,94,30.01,4,Fog,90,6
68,100,30.01,5,Fog,100,5
68,94,30.01,6,Fog,110,6
68,94,29.98,6,Fog,110,6
68,94,29.98,6,Light Drizzle,120,3
68,94,29.95,6,Fog,100,5
68,94,29.95,6,Fog,110,5
68,94,29.92,5,Fog,100,5
68,94,29.92,5,Fog,130,6
68,94,29.89,4,Mostly Cloudy,150,3
68,94,29.89,3,Light Drizzle,140,6
68,94,29.89,2,Fog,120,6
68,94,29.89,2,Drizzle,130,6
68,94,29.89,1,Light Drizzle,130,5
68,94,29.92,1,Light Drizzle,110,5
68,94,29.92,1,Light Drizzle,120,6
68,94,29.92,0,Light Drizzle,120,6
68,94,29.92,0,Light Drizzle,110,3
68,94,29.95,0,Light Drizzle,110,5
68,94,29.98,0,Light Drizzle,110,5
68,94,29.98,0,Light Drizzle,120,5
68,94,29.98,0,Light Drizzle,110,3
68,94,30.01,0,Light Drizzle,110,5
68,94,30.01,0,Light Drizzle,90,5
68,94,30.01,0,Light Drizzle,90,5
68,94,30.01,0,Light Drizzle,100,5
68,94,30.01,0,Light Drizzle,90,5
68,94,30.01,0,Light Drizzle,100,5
68,94,30.01,0,Fog,70,3
68,94,30.01,0,Light Drizzle,60,2
68,100,30.01,0,Light Drizzle,50,3
68,94,29.98,0,Light Drizzle,None,2
68,94,29.98,0,Light Drizzle,70,2
68,94,29.98,0,Light Drizzle,140,3
66,100,29.98,0,Light Drizzle,110,2
66,100,29.95,0,Light Drizzle,40,2
66,100,29.95,0,Fog,None,0
66,100,29.95,0,Fog,70,1
66,100,29.95,0,Fog,None,0
68,94,29.95,0,Fog,None,1
66,100,29.98,0,Fog,None,0
66,100,29.98,1,Fog,None,0
66,100,29.98,1,Fog,None,0
68,100,30.01,1,Fog,None,0
68,94,30.01,1,Fog,200,3
68,100,30.01,2,Fog,None,2
70,94,30.04,3,Fog,180,3
70,88,30.04,3,Fog,170,3
70,94,30.04,4,Fog,200,3
70,88,30.04,5,Fog,150,3
72,88,30.04,6,Fog,180,3
72,88,30.01,6,Fog,170,3
72,88,29.98,6,Fog,110,5
72,88,29.98,6,Fog,100,8
72,88,29.95,6,Fog,100,7
70,94,29.92,5,Fog,110,8
70,94,29.92,5,Fog,90,8
72,88,29.89,4,Fog,110,7
72,88,29.89,3,Fog,110,7
72,88,29.86,2,Fog,130,6
72,88,29.86,2,Fog,100,6
72,88,29.86,1,Fog,100,6
72,88,29.86,1,Fog,100,6
72,88,29.86,1,Fog,120,8
72,88,29.86,1,Fog,100,6
72,88,29.89,0,Fog,130,7
72,88,29.89,0,Mostly Cloudy,140,8
72,88,29.89,0,Mostly Cloudy,130,8
72,88,29.92,0,Mostly Cloudy,130,9
72,83,29.92,0,Mostly Cloudy,130,12
72,83,29.92,0,Mostly Cloudy,130,9
70,88,29.92,0,Mostly Cloudy,130,9
70,88,29.92,0,Mostly Cloudy,130,10
70,88,29.92,0,Mostly Cloudy,140,10
70,88,29.92,0,Mostly Cloudy,140,9
70,88,29.92,0,Mostly Cloudy,130,9
68,94,29.92,0,Mostly Cloudy,130,9
68,94,29.89,0,Mostly Cloudy,120,8
68,94,29.89,0,Mostly Cloudy,130,8
68,94,29.89,0,Partly Cloudy,120,6
68,94,29.86,0,Fog,120,8
68,94,29.86,0,Fog,120,7
68,94,29.83,0,Fog,110,8
66,100,29.83,0,Fog,110,7
66,100,29.83,0,Fog,130,9
66,100,29.83,0,Fog,120,9
66,100,29.83,0,Fog,120,9
66,100,29.86,0,Fog,120,8
66,100,29.86,1,Fog,140,8
66,100,29.86,1,Fog,90,7
66,100,29.89,1,Fog,130,10
66,100,29.89,1,Drizzle,100,8
66,100,29.92,2,Fog,120,8
68,94,29.92,3,Fog,110,7
68,94,29.92,3,Fog,120,6
68,94,29.92,4,Fog,140,8
70,94,29.92,5,Fog,130,10
70,94,29.89,6,Fog,120,12
70,94,29.86,6,Fog,120,10
70,94,29.86,6,Fog,120,10
72,88,29.83,6,Fog,120,9
72,88,29.8,6,Fog,130,13
73,83,29.8,5,Mostly Cloudy,130,10
72,88,29.77,5,Mostly Cloudy,120,8
72,88,29.77,4,Mostly Cloudy,110,7
73,83,29.74,3,Mostly Cloudy,100,7
73,83,29.74,2,Mostly Cloudy,120,9
72,94,29.74,2,Mostly Cloudy,110,13
72,94,29.74,1,Mostly Cloudy,110,9
72,94,29.74,1,Light Drizzle,110,12
72,88,29.74,1,Drizzle,110,12
70,94,29.74,1,Drizzle,110,9
70,94,29.77,0,Mostly Cloudy,110,9
70,94,29.77,0,Mostly Cloudy,110,10
70,100,29.77,0,Light Drizzle,110,10
70,100,29.8,0,Light Rain,100,9
70,100,29.8,0,Light Rain,110,9
70,100,29.83,0,Light Rain,110,8
70,100,29.83,0,Light Drizzle,110,8
70,100,29.8,0,Light Drizzle,120,8
70,100,29.83,0,Light Drizzle,120,8
70,100,29.83,0,Light Drizzle,110,7
70,100,29.8,0,Light Drizzle,110,6
70,100,29.8,0,Light Drizzle,110,7
70,100,29.8,0,Light Drizzle,120,8
70,100,29.8,0,Light Drizzle,100,8
70,100,29.8,0,Light Drizzle,110,8
70,100,29.77,0,Light Rain,100,5
70,100,29.77,0,Light Drizzle,120,7
70,100,29.77,0,Light Drizzle,100,6
70,100,29.77,0,Light Drizzle,100,6
70,100,29.74,0,Light Drizzle,120,7
70,100,29.74,0,Light Drizzle,120,6
70,100,29.77,0,Fog,110,3
70,100,29.77,0,Light Rain,80,3
70,100,29.77,0,Fog,100,5
70,100,29.8,1,Light Drizzle,110,5
70,100,29.8,1,Fog,100,5
70,100,29.8,1,Fog,110,5
70,100,29.83,1,Fog,100,5
72,100,29.83,2,Fog,150,5
72,100,29.83,3,Fog,140,5
72,100,29.83,3,Fog,140,5
73,94,29.83,4,Fog,130,7
73,94,29.83,5,Mostly Cloudy,130,6
73,94,29.83,6,Fog,120,7
73,94,29.8,6,Light Drizzle,130,6
73,94,29.8,6,Fog,110,6
73,94,29.77,6,Fog,110,6
73,94,29.74,6,Fog,90,6
73,94,29.74,5,Fog,80,6
73,94,29.72,5,Fog,80,6
73,94,29.69,4,Fog,80,8
73,94,29.69,3,Fog,90,8
73,94,29.69,2,Fog,90,8
75,89,29.66,2,Fog,90,8
73,94,29.69,1,Fog,90,7
73,94,29.69,1,Light Drizzle,100,8
73,94,29.69,1,Light Drizzle,100,8
72,100,29.69,1,Drizzle,120,9
72,100,29.69,0,Light Drizzle,120,9
72,94,29.72,0,Light Drizzle,120,9
72,94,29.72,0,Mostly Cloudy,120,7
72,94,29.74,0,Light Drizzle,110,6
72,100,29.74,0,Light Drizzle,90,8
70,100,29.74,0,Light Drizzle,120,8
70,100,29.74,0,Light Drizzle,100,6
70,100,29.74,0,Light Drizzle,100,7
72,100,29.74,0,Fog,110,7
72,94,29.74,0,Fog,110,7
72,94,29.74,0,Fog,120,8
72,100,29.74,0,Light Drizzle,120,6
72,100,29.74,0,Light Drizzle,120,8
72,100,29.74,0,Light Drizzle,110,6
70,100,29.72,0,Light Drizzle,110,6
70,100,29.72,0,Light Drizzle,110,7
70,100,29.72,0,Light Drizzle,100,6
70,100,29.72,0,Fog,100,6
70,100,29.72,0,Light Drizzle,100,5
70,100,29.72,0,Light Drizzle,90,5
70,100,29.72,0,Light Drizzle,100,6
72,100,29.72,0,Light Drizzle,90,3
72,100,29.72,0,Light Drizzle,90,3
72,100,29.74,0,Drizzle,80,3
72,100,29.74,1,Light Drizzle,100,5
72,100,29.77,1,Light Drizzle,80,3
72,100,29.77,1,Light Drizzle,110,6
72,100,29.77,1,Fog,110,5
72,100,29.8,2,Fog,100,6
73,100,29.8,3,Light Drizzle,100,6
73,100,29.8,3,Light Drizzle,90,6
73,100,29.8,4,Fog,120,8
75,94,29.8,5,Fog,120,7
73,100,29.8,6,Fog,120,7
75,94,29.77,6,Mostly Cloudy,130,6
77,83,29.77,6,Mostly Cloudy,110,6
75,89,29.74,6,Mostly Cloudy,110,9
77,89,29.74,6,Mostly Cloudy,110,6
79,78,29.72,5,Mostly Cloudy,None,None
79,83,29.69,5,Mostly Cloudy,None,None
79,83,29.69,4,Mostly Cloudy,120,8
75,94,29.69,3,Fog,100,14
75,94,29.69,2,Fog,110,13
75,89,29.69,2,Fog,110,13
75,89,29.69,1,Fog,120,8
75,89,29.69,1,Fog,120,9
75,89,29.69,1,Mostly Cloudy,120,8
75,89,29.72,1,Fog,120,8
75,89,29.72,0,Mostly Cloudy,120,8
73,94,29.74,0,Mostly Cloudy,120,7
73,94,29.74,0,Mostly Cloudy,120,10
73,94,29.77,0,Mostly Cloudy,130,8
73,94,29.77,0,Mostly Cloudy,130,9
73,94,29.8,0,Mostly Cloudy,120,7
73,94,29.8,0,Mostly Cloudy,130,8
73,94,29.8,0,Fog,120,7
73,94,29.8,0,Fog,130,8
73,94,29.83,0,Fog,120,7
73,94,29.83,0,Fog,110,6
72,100,29.83,0,Fog,110,8
72,100,29.83,0,Fog,110,7
72,100,29.83,0,Fog,110,7
72,100,29.83,0,Light Drizzle,100,7
72,100,29.83,0,Drizzle,100,6
72,100,29.83,0,Light Rain,100,5
72,100,29.83,0,Drizzle,70,5
72,100,29.83,0,Drizzle,70,5
72,100,29.83,0,Drizzle,70,6
72,100,29.83,0,Light Drizzle,80,7
72,100,29.86,0,Drizzle,100,7
72,100,29.86,0,Light Drizzle,100,9
72,100,29.89,0,Light Rain,110,9
70,94,29.92,1,Light Drizzle,70,13
68,100,29.95,1,Light Rain,60,14
66,94,29.95,1,Light Rain,50,16
66,94,30.01,1,Mostly Cloudy,50,16
66,88,30.01,2,Mostly Cloudy / Windy,50,21
66,83,30.04,3,Mostly Cloudy,50,17
66,83,30.04,3,Mostly Cloudy,50,18
66,78,30.07,4,Mostly Cloudy / Windy,50,22
66,73,30.07,5,Mostly Cloudy / Windy,50,21
66,73,30.04,6,Mostly Cloudy / Windy,50,22
68,68,30.04,6,Mostly Cloudy / Windy,50,21
68,68,30.04,6,Mostly Cloudy,50,17
70,60,30.04,6,Mostly Cloudy,50,17
70,64,30.01,11,Fair,60,13
72,57,30.01,10,Fair,60,13
72,57,29.98,8,Fair,70,12
72,53,29.98,7,Fair,60,14
72,53,29.98,5,Fair,70,13
70,64,29.98,4,Fair,90,14
70,60,29.98,3,Fair,90,12
68,60,30.01,2,Fair,90,10
68,60,30.01,1,Fair,100,12
68,60,30.04,1,Fair,100,10
66,64,30.04,1,Fair,100,12
66,60,30.07,0,Fair,100,12
66,60,30.07,0,Fair,90,10
66,60,30.1,0,Fair,90,10
66,56,30.1,0,Fair,90,10
64,59,30.13,0,Fair,90,9
64,59,30.13,0,Fair,90,12
64,59,30.13,0,Fair,90,10
64,56,30.16,0,Fair,90,10
64,59,30.16,0,Fair,80,9
63,63,30.16,0,Fair,100,10
63,63,30.16,0,Fair,100,10
63,63,30.16,0,Fair,100,10
63,63,30.16,0,Fair,90,10
63,63,30.16,0,Fair,100,10
63,63,30.13,0,Fair,90,9
61,59,30.13,0,Fair,80,9
61,59,30.13,0,Fair,80,9
61,59,30.13,0,Fair,70,10
61,59,30.13,0,Fair,80,10
59,63,30.13,0,Fair,80,12
59,63,30.13,0,Fair,80,10
59,63,30.13,0,Fair,80,9
59,59,30.13,0,Fair,80,12
59,63,30.13,0,Fair,80,10
59,59,30.16,1,Fair,80,10
59,59,30.19,1,Fair,80,10
59,59,30.19,1,Fair,80,10
59,59,30.19,2,Fair,80,10
59,59,30.22,3,Fair,80,13
59,59,30.22,5,Fair,80,9
59,59,30.22,6,Fair,80,12
61,55,30.22,8,Fair,80,12
61,55,30.22,9,Fair,80,13
63,52,30.22,10,Fair,80,12
63,52,30.19,11,Fair,90,13
63,52,30.19,12,Fair,80,12
63,52,30.16,12,Fair,80,8
63,52,30.16,11,Fair,70,8
63,52,30.13,10,Fair,60,8
63,52,30.1,8,Fair,80,7
64,52,30.07,7,Fair,90,9
64,49,30.07,5,Fair,90,9
64,52,30.07,4,Fair,100,9
64,52,30.07,3,Fair,100,8
64,52,30.07,2,Fair,110,9
63,55,30.07,1,Fair,130,9
63,55,30.07,1,Fair,100,9
63,59,30.07,1,Fair,120,8
63,59,30.07,0,Fair,110,8
61,68,30.07,0,Fair,120,6
63,68,30.07,0,Fair,130,8
61,77,30.1,0,Fair,150,9
61,77,30.1,0,Fair,150,12
61,77,30.1,0,Fair,140,12
61,77,30.1,0,Fair,140,10
59,77,30.1,0,Fair,140,13
59,77,30.1,0,Partly Cloudy,150,12
59,77,30.1,0,Partly Cloudy,140,13
59,77,30.1,0,Mostly Cloudy,160,9
59,77,30.1,0,Partly Cloudy,170,12
59,77,30.1,0,Partly Cloudy,160,9
59,77,30.07,0,Partly Cloudy,150,9
59,77,30.07,0,Partly Cloudy,150,8
59,77,30.07,0,Mostly Cloudy,140,8
57,82,30.04,0,Mostly Cloudy,130,9
57,82,30.04,0,Mostly Cloudy,140,6
57,77,30.01,0,Mostly Cloudy,170,7
57,77,30.01,0,Mostly Cloudy,170,5
57,82,30.01,0,Mostly Cloudy,160,5
57,82,30.01,0,Mostly Cloudy,150,7
57,82,30.01,0,Mostly Cloudy,150,7
57,82,30.01,0,Mostly Cloudy,140,7
57,82,30.04,1,Mostly Cloudy,160,6
57,82,30.04,1,Mostly Cloudy,140,8
57,82,30.04,1,Mostly Cloudy,130,7
59,77,30.04,1,Mostly Cloudy,150,7
59,77,30.07,2,Mostly Cloudy,140,6
59,77,30.04,3,Mostly Cloudy,120,7
59,82,30.07,4,Mostly Cloudy,110,7
59,82,30.07,4,Mostly Cloudy,100,7
59,77,30.04,5,Mostly Cloudy,120,7
59,82,30.04,6,Mostly Cloudy,100,7
59,77,30.01,6,Mostly Cloudy,100,7
61,77,29.98,7,Mostly Cloudy,110,8
61,77,29.95,6,Fog,90,8
61,77,29.95,6,Mostly Cloudy,100,10
61,82,29.92,6,Mostly Cloudy,100,12
61,77,29.89,5,Fog,70,9
61,77,29.86,4,Fog,70,9
61,82,29.86,3,Fog,90,8
61,82,29.86,2,Fog,130,9
61,82,29.83,2,Fog,110,10
61,82,29.83,1,Fog,120,9
61,82,29.83,1,Fog,130,7
63,82,29.83,1,Mostly Cloudy,140,7
61,88,29.83,1,Fog,140,7
61,88,29.86,0,Mostly Cloudy,140,9
61,88,29.86,0,Light Rain,120,8
61,88,29.86,0,Fog,110,7
61,88,29.86,0,Mostly Cloudy,120,8
61,94,29.89,0,Mostly Cloudy,110,7
61,94,29.89,0,Light Drizzle,130,8
59,100,29.89,0,Light Drizzle,110,8
59,100,29.89,0,Fog,110,7
59,100,29.89,0,Light Drizzle,120,7
59,100,29.89,0,Light Drizzle,120,7
59,100,29.89,0,Light Drizzle,120,8
59,100,29.89,0,Light Drizzle,110,6
59,100,29.89,0,Light Drizzle,120,6
59,100,29.86,0,Light Drizzle,110,7
59,100,29.86,0,Light Drizzle,100,6
59,100,29.86,0,Light Drizzle,100,6
59,100,29.86,0,Light Drizzle,80,6
59,100,29.83,0,Light Drizzle,70,5
59,100,29.86,0,Light Drizzle,50,5
59,100,29.86,0,Light Drizzle,40,3
59,100,29.86,0,Light Drizzle,10,3
59,94,29.86,0,Light Drizzle,10,5
59,100,29.89,0,Light Drizzle,40,3
59,94,29.89,0,Light Drizzle,50,3
59,100,29.89,1,Fog,60,3
59,100,29.92,1,Fog,None,2
59,100,29.92,1,Fog,50,3
61,94,29.95,1,Fog,50,3
61,94,29.95,2,Mostly Cloudy,50,3
61,94,29.98,3,Mostly Cloudy,10,5
63,88,29.98,4,Mostly Cloudy,350,6
63,88,29.98,4,Mostly Cloudy,340,6
